file	side	kappa
02_std/fused_labels/ADNI_100_S_0069_MR_MPR____N3__Scaled_Br_20061213163828351_S10563_I33105	right	0.5957630783
02_std/fused_labels/ADNI_109_S_1014_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731183949113_S24818_I63479	right	0.3760984183
02_std/fused_labels/ADNI_100_S_0747_MR_MPR-R____N3__Scaled_Br_20080207103116048_S18394_I89761	right	0.4708012675
02_std/fused_labels/ADNI_100_S_1286_MR_MPR____N3__Scaled_Br_20070808200522693_S27102_I66144	right	0.5680230169
02_std/fused_labels/ADNI_109_S_0950_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131050897_S21165_I119261	right	0.4972866305
02_std/fused_labels/ADNI_100_S_0995_MR_MPR____N3__Scaled_Br_20090313151836957_S22114_I138912	right	0.57455683
02_std/fused_labels/ADNI_100_S_0743_MR_MPR-R____N3__Scaled_Br_20070727125146231_S17224_I62363	right	0.4914804998
02_std/fused_labels/ADNI_100_S_0892_MR_MPR____N3__Scaled_Br_20070808194330949_S20212_I66120	right	0.4659090909
02_std/fused_labels/ADNI_100_S_0930_MR_MPR____N3__Scaled_Br_20070808195056204_S19654_I66131	right	0.4979628791
02_std/fused_labels/ADNI_109_S_1183_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131405973_S24718_I119266	right	0.2877505568
02_std/fused_labels/ADNI_109_S_1157_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070808201650854_S24711_I66158	right	0.4810958904
02_std/fused_labels/ADNI_109_S_0876_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006130934065_S19132_I119259	right	0.5642894326
02_std/fused_labels/ADNI_109_S_1192_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070731185507168_S25056_I63503	right	0.5899948427
02_std/fused_labels/ADNI_109_S_0876_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071119090753702_S19132_I82594	right	0.5067637877
02_std/fused_labels/ADNI_109_S_1157_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131328336_S24711_I119265	right	0.4708446866
02_std/fused_labels/ADNI_114_S_0166_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213190900184_S11584_I39810	right	0.3743045018
02_std/fused_labels/ADNI_114_S_0173_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080308132846805_S11594_I96321	right	0.5305770887
02_std/fused_labels/ADNI_114_S_0601_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213200414400_S15201_I39850	right	0.2805265547
02_std/fused_labels/ADNI_109_S_1014_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131248552_S24818_I119264	right	0.167690957
02_std/fused_labels/ADNI_109_S_1013_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131129103_S22585_I119262	right	0.3099009901
02_std/fused_labels/ADNI_114_S_1103_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070419174713695_S23239_I49757	right	0.6017865538
02_std/fused_labels/ADNI_109_S_1183_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070808202317972_S24718_I66167	right	0.3669807088
02_std/fused_labels/ADNI_114_S_0374_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213191859176_S13031_I39817	right	0.5805128205
02_std/fused_labels/ADNI_109_S_1114_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131209986_S24702_I119263	right	0.6103331724
02_std/fused_labels/ADNI_109_S_1114_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731184633088_S24702_I63489	right	0.6490713587
02_std/fused_labels/ADNI_114_S_0458_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070213195652327_S14111_I39845	right	0.5776828617
02_std/fused_labels/ADNI_116_S_0360_MR_MPR__GradWarp__N3__Scaled_Br_20070713092854919_S14014_I59788	right	0.5501242751
02_std/fused_labels/ADNI_109_S_1192_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131443918_S25056_I119267	right	0.4270353303
02_std/fused_labels/ADNI_109_S_1343_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070808202954660_S28820_I66176	right	0.3034547152
02_std/fused_labels/ADNI_114_S_0410_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213192831089_S13289_I39824	right	0.6392020815
02_std/fused_labels/ADNI_114_S_0228_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070419173750025_S11697_I49735	right	0.3818897638
02_std/fused_labels/ADNI_116_S_0487_MR_MPR-R__GradWarp__N3__Scaled_Br_20070713073545721_S15138_I59686	right	0.4015786877
02_std/fused_labels/ADNI_116_S_0370_MR_MPR-R__GradWarp__N3__Scaled_Br_20070713091522602_S13703_I59777	right	0.5104981474
02_std/fused_labels/ADNI_116_S_0382_MR_MPR__GradWarp__N3__Scaled_Br_20070713081714708_S14502_I59725	right	0.5047404063
02_std/fused_labels/ADNI_114_S_0416_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070213194404047_S13556_I39836	right	0.4213649852
02_std/fused_labels/ADNI_114_S_1118_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070419175332440_S23803_I49768	right	0.5951770139
02_std/fused_labels/ADNI_114_S_0378_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080307110459555_S12760_I95688	right	0.7041564792
02_std/fused_labels/ADNI_114_S_0979_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213201727734_S21933_I39859	right	0.6043021511
02_std/fused_labels/ADNI_116_S_0649_MR_MPR__GradWarp__N3__Scaled_Br_20070713074708872_S17166_I59697	right	0.6080862534
02_std/fused_labels/ADNI_116_S_0392_MR_MPR__GradWarp__N3__Scaled_Br_20070713074002233_S15287_I59690	right	0.5978316985
02_std/fused_labels/ADNI_116_S_0834_MR_MPR-R__GradWarp__N3__Scaled_Br_20070713094039499_S19568_I59798	right	0.6797331109
02_std/fused_labels/ADNI_114_S_1106_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070420164415238_S22859_I49910	right	0.6940550991
02_std/fused_labels/ADNI_116_S_1083_MR_MPR-R__GradWarp__N3__Scaled_Br_20070812150427339_S22374_I67244	right	0.4019900498
02_std/fused_labels/ADNI_116_S_0361_MR_MPR__GradWarp__N3__Scaled_Br_20070713084753954_S13809_I59753	right	0.5953259533
02_std/fused_labels/ADNI_116_S_0657_MR_MPR__GradWarp__N3__Scaled_Br_20070713083225378_S18236_I59739	right	0.6050185874
02_std/fused_labels/ADNI_116_S_1271_MR_MPR__GradWarp__N3__Scaled_Br_20070712173906167_S26938_I59652	right	0.544469526
02_std/fused_labels/ADNI_116_S_0648_MR_MPR__GradWarp__N3__Scaled_Br_20070712175429093_S17724_I59666	right	0.6288329519
02_std/fused_labels/ADNI_116_S_0890_MR_MPR__GradWarp__N3__Scaled_Br_20070713092020474_S25383_I59781	right	0.6438291882
02_std/fused_labels/ADNI_116_S_1249_MR_MPR-R__GradWarp__N3__Scaled_Br_20070712173422187_S26084_I59647	right	0.6698888352
02_std/fused_labels/ADNI_121_S_1322_MR_MPR____N3__Scaled_2_Br_20081006133607742_S27376_I119268	right	0.4519131334
02_std/fused_labels/ADNI_116_S_0752_MR_MPR__GradWarp__N3__Scaled_Br_20070712172336778_S18066_I59637	right	0.4233350542
02_std/fused_labels/ADNI_123_S_0050_MR_MPR____N3__Scaled_2_Br_20081006152911752_S10053_I119270	right	0.2614127823
02_std/fused_labels/ADNI_121_S_1322_MR_MPR____N3__Scaled_Br_20070808203731870_S27376_I66185	right	0.6343975283
02_std/fused_labels/ADNI_121_S_1350_MR_MPR____N3__Scaled_2_Br_20081006133709366_S27799_I119269	right	0.6866913124
02_std/fused_labels/ADNI_116_S_1232_MR_MPR__GradWarp__N3__Scaled_Br_20070713080145603_S25756_I59711	right	0.5946428571
02_std/fused_labels/ADNI_123_S_0072_MR_MPR____N3__Scaled_Br_20070802214830990_S10776_I64395	right	0.6333333333
02_std/fused_labels/ADNI_116_S_1243_MR_MPR-R__GradWarp__N3__Scaled_Br_20070713082800619_S26080_I59735	right	0.4585174276
02_std/fused_labels/ADNI_121_S_1350_MR_MPR____N3__Scaled_Br_20070818144159342_S27799_I68618	right	0.5834862385
02_std/fused_labels/ADNI_123_S_0091_MR_MPR____N3__Scaled_2_Br_20081006154759158_S10708_I119288	right	0.6876346402
02_std/fused_labels/ADNI_123_S_0088_MR_MPR____N3__Scaled_2_Br_20081006154519230_S10795_I119277	right	0.6011080332
02_std/fused_labels/ADNI_123_S_0106_MR_MPR____N3__Scaled_2_Br_20081006155611727_S11010_I119307	right	0.6372851476
02_std/fused_labels/ADNI_116_S_1315_MR_MPR__GradWarp__N3__Scaled_Br_20070713080952048_S27811_I59718	right	0.5230769231
02_std/fused_labels/ADNI_123_S_0088_MR_MPR____N3__Scaled_Br_20070802215356737_S10795_I64400	right	0.483900644
02_std/fused_labels/ADNI_123_S_0050_MR_MPR____N3__Scaled_Br_20070802214257605_S10053_I64390	right	0.4038369305
02_std/fused_labels/ADNI_123_S_0072_MR_MPR____N3__Scaled_2_Br_20081006154119906_S10776_I119274	right	0.625659051
02_std/fused_labels/ADNI_123_S_0106_MR_MPR____N3__Scaled_Br_20070807114033316_S11010_I65478	right	0.6418237615
02_std/fused_labels/ADNI_123_S_0094_MR_MPR____N3__Scaled_2_Br_20081006155158989_S10712_I119300	right	0.5483271375
02_std/fused_labels/ADNI_123_S_0108_MR_MPR-R____N3__Scaled_Br_20070802221227923_S11415_I64417	right	0.5391459075
02_std/fused_labels/ADNI_123_S_0162_MR_MPR-R____N3__Scaled_2_Br_20081006160808952_S11551_I119325	right	0.6094648386
02_std/fused_labels/ADNI_123_S_0108_MR_MPR-R____N3__Scaled_2_Br_20081006160013571_S11415_I119310	right	0.4349755881
02_std/fused_labels/ADNI_123_S_0091_MR_MPR____N3__Scaled_Br_20070802215937761_S10708_I64405	right	0.5610169492
02_std/fused_labels/ADNI_123_S_0390_MR_MPR____N3__Scaled_Br_20070802222719446_S13099_I64430	right	0.4973684211
02_std/fused_labels/ADNI_123_S_0113_MR_MPR____N3__Scaled_2_Br_20081006160411385_S12020_I119322	right	0.4745011086
02_std/fused_labels/ADNI_123_S_0298_MR_MPR-R____N3__Scaled_Br_20070802222338555_S13153_I64427	right	0.3247165533
02_std/fused_labels/ADNI_123_S_0094_MR_MPR____N3__Scaled_Br_20070802220504756_S10712_I64410	right	0.4317307692
02_std/fused_labels/ADNI_123_S_1300_MR_MPR____N3__Scaled_Br_20070809134209477_S27689_I66305	right	0.5942097769
02_std/fused_labels/ADNI_123_S_0390_MR_MPR____N3__Scaled_2_Br_20081006161606452_S13099_I119331	right	0.4106430155
02_std/fused_labels/ADNI_123_S_0113_MR_MPR____N3__Scaled_Br_20070731194237767_S12020_I63551	right	0.3653846154
02_std/fused_labels/ADNI_126_S_0405_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070209181648635_S14635_I38827	right	0.6352288488
02_std/fused_labels/ADNI_123_S_0162_MR_MPR-R____N3__Scaled_Br_20070802221804531_S11551_I64422	right	0.5593295104
02_std/fused_labels/ADNI_123_S_0298_MR_MPR-R____N3__Scaled_2_Br_20081006161209365_S13153_I119328	right	0.4550022841
02_std/fused_labels/ADNI_126_S_0605_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209184132392_S15665_I38861	right	0.6860894542
02_std/fused_labels/ADNI_123_S_1300_MR_MPR____N3__Scaled_2_Br_20081006162006682_S27689_I119334	right	0.5747994337
02_std/fused_labels/ADNI_126_S_0606_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070209193129753_S17191_I38918	right	0.4618689581
02_std/fused_labels/ADNI_126_S_1221_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070412185437959_S25457_I48976	right	0.5844036697
02_std/fused_labels/ADNI_127_S_0112_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070110222426253_S11194_I35799	right	0.5928950592
02_std/fused_labels/ADNI_126_S_1187_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070412184108117_S25143_I48959	right	0.6085802742
02_std/fused_labels/ADNI_127_S_0393_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061227151115107_S13200_I34393	right	0.388942774
02_std/fused_labels/ADNI_126_S_0709_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209201247502_S17326_I38964	right	0.4223399918
02_std/fused_labels/ADNI_126_S_0506_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20071104124941628_S15652_I80795	right	0.5627272727
02_std/fused_labels/ADNI_126_S_0680_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209193929552_S16099_I38926	right	0.6231751825
02_std/fused_labels/ADNI_126_S_0708_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209195607568_S16897_I38944	right	0.536883457
02_std/fused_labels/ADNI_127_S_0394_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061227151953272_S14603_I34398	right	0.564171123
02_std/fused_labels/ADNI_126_S_0865_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070209205925474_S22295_I39028	right	0.49000392
02_std/fused_labels/ADNI_126_S_1340_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070412185839520_S28100_I48981	right	0.4562139486
02_std/fused_labels/ADNI_126_S_0784_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070209204200349_S19752_I39005	right	0.6377118644
02_std/fused_labels/ADNI_126_S_0891_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209210901264_S19386_I39054	right	0.4961538462
02_std/fused_labels/ADNI_127_S_0397_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061227153456551_S14528_I34407	right	0.6333783176
02_std/fused_labels/ADNI_127_S_0431_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061228113005257_S14595_I34443	right	0.5906976744
02_std/fused_labels/ADNI_126_S_1077_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070412173430161_S23496_I48880	right	0.5179600887
02_std/fused_labels/ADNI_127_S_0754_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071104122303097_S18515_I80760	right	0.5734200743
02_std/fused_labels/ADNI_127_S_0259_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061227141745908_S12137_I34362	right	0.6048543689
02_std/fused_labels/ADNI_127_S_1032_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070731205903851_S22259_I63632	right	0.5536363636
02_std/fused_labels/ADNI_127_S_0684_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061228115620978_S16759_I34458	right	0.4836249439
02_std/fused_labels/ADNI_127_S_0844_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061228121939879_S19874_I34471	right	0.6112288136
02_std/fused_labels/ADNI_127_S_1210_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731211207179_S25997_I63646	right	0.5898046689
02_std/fused_labels/ADNI_127_S_0260_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061227145555834_S12419_I34384	right	0.6525505294
02_std/fused_labels/ADNI_128_S_0135_MR_MPR__GradWarp__N3__Scaled_Br_20070818144708564_S11200_I68623	right	0.5315739868
02_std/fused_labels/ADNI_127_S_1140_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731210348025_S24278_I63637	right	0.6258570029
02_std/fused_labels/ADNI_128_S_0135_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007092906298_S11200_I119364	right	0.6312292359
02_std/fused_labels/ADNI_128_S_0138_MR_MPR__GradWarp__N3__Scaled_Br_20080501165513134_S11204_I104521	right	0.5434880577
02_std/fused_labels/ADNI_127_S_0622_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061228114611116_S15473_I34452	right	0.519441675
02_std/fused_labels/ADNI_127_S_0925_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070812152527915_S21560_I67266	right	0.6820925553
02_std/fused_labels/ADNI_128_S_0200_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007093543850_S11638_I119371	right	0.6439983613
02_std/fused_labels/ADNI_128_S_0188_MR_MPR-R__GradWarp__N3__Scaled_2_Br_20081007093347062_S11508_I119369	right	0.6020184291
02_std/fused_labels/ADNI_128_S_0188_MR_MPR-R__GradWarp__N3__Scaled_Br_20070821185207193_S11508_I69639	right	0.5132591959
02_std/fused_labels/ADNI_128_S_0205_MR_MPR-R__GradWarp__N3__Scaled_2_Br_20081007093745015_S11578_I119373	right	0.4898373984
02_std/fused_labels/ADNI_128_S_0225_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007094139944_S11679_I119377	right	0.5481695568
02_std/fused_labels/ADNI_127_S_1382_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070809135006478_S28261_I66310	right	0.5674255692
02_std/fused_labels/ADNI_127_S_1419_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070918133851322_S35957_I73656	right	0.5642978003
02_std/fused_labels/ADNI_127_S_1427_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080220144226399_S37933_I91126	right	0.6124831612
02_std/fused_labels/ADNI_128_S_0205_MR_MPR-R__GradWarp__N3__Scaled_Br_20070819143554114_S11578_I68813	right	0.3826086957
02_std/fused_labels/ADNI_128_S_0138_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007093105500_S11204_I119366	right	0.5661063153
02_std/fused_labels/ADNI_128_S_0167_MR_MPR-R__GradWarp__N3__Scaled_Br_20081103124545522_S11692_I124936	right	0.5218446602
02_std/fused_labels/ADNI_128_S_0216_MR_MPR-R__GradWarp__N3__Scaled_2_Br_20081007093942800_S11633_I119375	right	0.1942235245
02_std/fused_labels/ADNI_128_S_0200_MR_MPR__GradWarp__N3__Scaled_Br_20070819142202441_S11638_I68802	right	0.6185819071
02_std/fused_labels/ADNI_128_S_0225_MR_MPR__GradWarp__N3__Scaled_Br_20070819145938189_S11679_I68842	right	0.4845311756
02_std/fused_labels/ADNI_128_S_0216_MR_MPR-R__GradWarp__N3__Scaled_Br_20070819145230264_S11633_I68835	right	0.4067937034
02_std/fused_labels/ADNI_128_S_0229_MR_MPR__GradWarp__N3__Scaled_Br_20080224152450446_S12481_I92342	right	0.561238855
02_std/fused_labels/ADNI_128_S_0227_MR_MPR__GradWarp__N3__Scaled_Br_20070819122013052_S12277_I68711	right	0.6815165877
02_std/fused_labels/ADNI_128_S_0230_MR_MPR__GradWarp__N3__Scaled_Br_20070819125014828_S12081_I68745	right	0.543718593
02_std/fused_labels/ADNI_128_S_0227_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007094336737_S12277_I119379	right	0.6755344418
02_std/fused_labels/ADNI_128_S_0230_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007094734444_S12081_I119383	right	0.4957436154
02_std/fused_labels/ADNI_128_S_0272_MR_MPR__GradWarp__N3__Scaled_Br_20070819160811308_S12394_I68927	right	0.5930082003
02_std/fused_labels/ADNI_128_S_0310_MR_MPR__GradWarp__N3__Scaled_Br_20070819162315993_S12468_I68944	right	0.5083544304
02_std/fused_labels/ADNI_128_S_0245_MR_MPR__GradWarp__N3__Scaled_Br_20070819151706851_S12351_I68861	right	0.5552742616
02_std/fused_labels/ADNI_128_S_0229_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007094536153_S12481_I119381	right	0.4870952604
02_std/fused_labels/ADNI_128_S_0272_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007095533371_S12394_I119392	right	0.6048526863
02_std/fused_labels/ADNI_128_S_0266_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007095334102_S12381_I119390	right	0.3835155593
02_std/fused_labels/ADNI_128_S_0500_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007095927057_S14513_I119397	right	0.6280388979
02_std/fused_labels/ADNI_128_S_0258_MR_MPR__GradWarp__N3__Scaled_Br_20070819153213876_S12928_I68879	right	0.6953703704
02_std/fused_labels/ADNI_128_S_0258_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007095137070_S12928_I119387	right	0.6887966805
02_std/fused_labels/ADNI_128_S_0245_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007094935765_S12351_I119385	right	0.4790520525
02_std/fused_labels/ADNI_128_S_0545_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007100523939_S14959_I119402	right	0.4500642949
02_std/fused_labels/ADNI_128_S_0528_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007100403336_S14629_I119401	right	0.5361380798
02_std/fused_labels/ADNI_128_S_0266_MR_MPR__GradWarp__N3__Scaled_Br_20070819154701884_S12381_I68898	right	0.3890317052
02_std/fused_labels/ADNI_128_S_0517_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007100124596_S15001_I119399	right	0.5396260018
02_std/fused_labels/ADNI_128_S_0500_MR_MPR__GradWarp__N3__Scaled_Br_20070828140210571_S14513_I70814	right	0.5919678715
02_std/fused_labels/ADNI_128_S_0310_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007095729372_S12468_I119395	right	0.4772956609
02_std/fused_labels/ADNI_128_S_0517_MR_MPR__GradWarp__N3__Scaled_Br_20070819165258579_S15001_I68976	right	0.4040671972
02_std/fused_labels/ADNI_128_S_0522_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007100245322_S14792_I119400	right	0.646179402
02_std/fused_labels/ADNI_128_S_0528_MR_MPR__GradWarp__N3__Scaled_Br_20070821191602878_S14629_I69679	right	0.4572350726
02_std/fused_labels/ADNI_128_S_0611_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007100805200_S15376_I119404	right	0.452354874
02_std/fused_labels/ADNI_128_S_0522_MR_MPR__GradWarp__N3__Scaled_Br_20070819170210728_S14792_I68983	right	0.42004971
02_std/fused_labels/ADNI_128_S_0611_MR_MPR__GradWarp__N3__Scaled_Br_20070819174758216_S15376_I69032	right	0.5342163355
02_std/fused_labels/ADNI_128_S_0740_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007101045669_S17472_I119406	right	0.2373371925
02_std/fused_labels/ADNI_128_S_0715_MR_MPR-R__GradWarp__N3__Scaled_2_Br_20081007100926268_S16987_I119405	right	0.6446124764
02_std/fused_labels/ADNI_128_S_0770_MR_MPR__GradWarp__N3__Scaled_Br_20070828145118743_S17428_I70859	right	0.653931586
02_std/fused_labels/ADNI_128_S_0608_MR_MPR-R__GradWarp__N3__Scaled_2_Br_20081007100644122_S15212_I119403	right	0.5739514349
02_std/fused_labels/ADNI_128_S_0947_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070819182244177_S19859_I69073	right	0.5168179391
02_std/fused_labels/ADNI_128_S_0545_MR_MPR__GradWarp__N3__Scaled_Br_20070819171723325_S14959_I69000	right	0.6082474227
02_std/fused_labels/ADNI_128_S_0770_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007101205313_S17428_I119407	right	0.5995402299
02_std/fused_labels/ADNI_128_S_0740_MR_MPR__GradWarp__N3__Scaled_Br_20070819180306941_S17472_I69048	right	0.2308063737
02_std/fused_labels/ADNI_128_S_0715_MR_MPR-R__GradWarp__N3__Scaled_Br_20080207104950747_S16987_I89788	right	0.5704887218
02_std/fused_labels/ADNI_128_S_0608_MR_MPR-R__GradWarp__N3__Scaled_Br_20070819173641196_S15212_I69019	right	0.6275532377
02_std/fused_labels/ADNI_128_S_1043_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070819183343158_S22562_I69091	right	0.6332288401
02_std/fused_labels/ADNI_128_S_0947_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007101402951_S19859_I119409	right	0.4989361702
02_std/fused_labels/ADNI_128_S_0863_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080318145032239_S19272_I98875	right	0.470856102
02_std/fused_labels/ADNI_128_S_1043_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007101437479_S22562_I119410	right	0.4516703786
02_std/fused_labels/ADNI_128_S_1406_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070820133157285_S32551_I69242	right	0.6314312442
02_std/fused_labels/ADNI_129_S_0778_MR_MPR__GradWarp__N3__Scaled_Br_20080220145002718_S17848_I91135	right	0.6433756806
02_std/fused_labels/ADNI_128_S_0863_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007101325128_S19272_I119408	right	0.597752809
02_std/fused_labels/ADNI_128_S_1088_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070819184202735_S23787_I69104	right	0.4976303318
02_std/fused_labels/ADNI_128_S_1407_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070821113527497_S33808_I69390	right	0.58973194
02_std/fused_labels/ADNI_129_S_1246_MR_MPR__GradWarp__N3__Scaled_Br_20070821195733966_S26515_I69733	right	0.6486956522
02_std/fused_labels/ADNI_128_S_1430_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071030174634532_S39199_I79857	right	0.6365524403
02_std/fused_labels/ADNI_130_S_0232_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210200901845_S11928_I39108	right	0.3220710838
02_std/fused_labels/ADNI_128_S_1409_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070821114304781_S33787_I69400	right	0.5666356011
02_std/fused_labels/ADNI_128_S_1242_MR_MPR__GradWarp__N3__Scaled_Br_20090126165647083_S25934_I134505	right	0.6094106898
02_std/fused_labels/ADNI_130_S_0449_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20071106110616360_S22250_I80930	right	0.6525773196
02_std/fused_labels/ADNI_128_S_1408_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070820165456138_S36472_I69289	right	0.6930693069
02_std/fused_labels/ADNI_130_S_0285_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210202241636_S12462_I39117	right	0.3848552339
02_std/fused_labels/ADNI_128_S_1148_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070819184744473_S24199_I69113	right	0.5637583893
02_std/fused_labels/ADNI_130_S_0423_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210204607108_S15030_I39132	right	0.5048643113
02_std/fused_labels/ADNI_129_S_1204_MR_MPR__GradWarp__N3__Scaled_Br_20080307111104336_S26544_I95697	right	0.2903703704
02_std/fused_labels/ADNI_130_S_0969_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070211000635226_S20385_I39275	right	0.6499754541
02_std/fused_labels/ADNI_130_S_0886_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210214803504_S19561_I39171	right	0.6643666831
02_std/fused_labels/ADNI_130_S_0505_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210210227671_S17292_I39142	right	0.5419161677
02_std/fused_labels/ADNI_130_S_0102_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070212203700215_S10746_I39460	right	0.4916251698
02_std/fused_labels/ADNI_130_S_0783_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210211809149_S18023_I39152	right	0.447761194
02_std/fused_labels/ADNI_130_S_0289_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210201453774_S12111_I39112	right	0.6610384128
