file	side	kappa
02_std/fused_labels/ADNI_130_S_0289_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210201453774_S12111_I39112	left	0.6465306122
02_std/fused_labels/ADNI_130_S_1201_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801182711594_S25082_I63757	left	0.3772372648
02_std/fused_labels/ADNI_131_S_0384_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403132511604_S12790_I48002	left	0.4469820555
02_std/fused_labels/ADNI_131_S_0691_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403141449754_S17266_I48047	left	0.6768953069
02_std/fused_labels/ADNI_131_S_0441_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403135521962_S13681_I48029	left	0.4353684211
02_std/fused_labels/ADNI_131_S_0319_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070403131044669_S12322_I47984	left	0.6391752577
02_std/fused_labels/ADNI_131_S_0436_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403134615723_S14710_I48020	left	0.6468891636
02_std/fused_labels/ADNI_130_S_0886_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210214803504_S19561_I39171	left	0.5228571429
02_std/fused_labels/ADNI_130_S_0956_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210221002388_S20667_I39185	left	0.5548158012
02_std/fused_labels/ADNI_131_S_0457_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080225093858034_S13976_I92406	left	0.3783783784
02_std/fused_labels/ADNI_130_S_0969_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070211000635226_S20385_I39275	left	0.5593065693
02_std/fused_labels/ADNI_130_S_1200_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070801182138028_S25090_I63752	left	0.4260108378
02_std/fused_labels/ADNI_130_S_1290_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801183629045_S26038_I63766	left	0.6540880503
02_std/fused_labels/ADNI_133_S_0525_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007153255245_S14991_I119510	left	0.6446208113
02_std/fused_labels/ADNI_132_S_0987_MR_MPR-R__GradWarp__N3__Scaled_Br_20071125150937353_S28506_I83166	left	0.5935302391
02_std/fused_labels/ADNI_133_S_0629_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007153837873_S15915_I119520	left	0.6805942433
02_std/fused_labels/ADNI_131_S_0497_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403140455408_S15315_I48038	left	0.6193390453
02_std/fused_labels/ADNI_133_S_0727_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007155649642_S18620_I119534	left	0.7020109689
02_std/fused_labels/ADNI_131_S_1301_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801190324220_S26899_I63793	left	0.5346294046
02_std/fused_labels/ADNI_132_S_0339_MR_MPR__GradWarp__N3__Scaled_Br_20080302110655969_S13850_I94847	left	0.5915246833
02_std/fused_labels/ADNI_133_S_0433_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213214704471_S13952_I39937	left	0.6882276843
02_std/fused_labels/ADNI_131_S_1389_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071113183350057_S28232_I81972	left	0.4804722979
02_std/fused_labels/ADNI_133_S_0433_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007151218924_S13952_I119480	left	0.5054561327
02_std/fused_labels/ADNI_133_S_0638_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070813172348807_S16608_I67531	left	0.4236111111
02_std/fused_labels/ADNI_133_S_0771_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080224144914253_S18575_I92286	left	0.2827923522
02_std/fused_labels/ADNI_133_S_0792_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008093923385_S18306_I119610	left	0.6535211268
02_std/fused_labels/ADNI_133_S_0638_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007154546255_S16608_I119527	left	0.3103619236
02_std/fused_labels/ADNI_133_S_0488_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080602085848695_S14150_I107934	left	0.5411764706
02_std/fused_labels/ADNI_133_S_0493_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007152542589_S14156_I119503	left	0.7246153846
02_std/fused_labels/ADNI_133_S_0912_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008094613870_S19884_I119626	left	0.6596356663
02_std/fused_labels/ADNI_133_S_0488_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007151746502_S14150_I119486	left	0.5687128713
02_std/fused_labels/ADNI_133_S_0913_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008095421377_S24646_I119634	left	0.6490129995
02_std/fused_labels/ADNI_133_S_0493_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080602090628295_S14156_I107943	left	0.5929067078
02_std/fused_labels/ADNI_133_S_0525_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213223142703_S14991_I39980	left	0.4355251921
02_std/fused_labels/ADNI_133_S_0912_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213230551142_S19884_I40000	left	0.679316888
02_std/fused_labels/ADNI_133_S_0727_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070809142438339_S18620_I66356	left	0.6815084053
02_std/fused_labels/ADNI_133_S_1055_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008100559240_S22386_I119646	left	0.5301410859
02_std/fused_labels/ADNI_133_S_1031_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213233614345_S21552_I40019	left	0.2669303015
02_std/fused_labels/ADNI_133_S_0629_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070219171645270_S15915_I40954	left	0.4509259259
02_std/fused_labels/ADNI_133_S_1170_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080207174424754_S24674_I89957	left	0.5399903054
02_std/fused_labels/ADNI_136_S_0086_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008132244391_S13191_I119678	left	0.4997819451
02_std/fused_labels/ADNI_136_S_0194_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070215183625381_S13178_I40239	left	0.550578762
02_std/fused_labels/ADNI_133_S_0792_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070809144234763_S18306_I66373	left	0.6117552979
02_std/fused_labels/ADNI_136_S_0186_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008133006142_S11774_I119715	left	0.5117428925
02_std/fused_labels/ADNI_133_S_0771_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008093133887_S18575_I119602	left	0.6115333035
02_std/fused_labels/ADNI_136_S_0195_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008133424993_S12523_I119720	left	0.5745554036
02_std/fused_labels/ADNI_136_S_0184_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008132617918_S11974_I119711	left	0.6484765803
02_std/fused_labels/ADNI_136_S_0196_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008133754567_S13253_I119724	left	0.5681925437
02_std/fused_labels/ADNI_136_S_0194_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008133147404_S13178_I119717	left	0.5272636318
02_std/fused_labels/ADNI_133_S_0913_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801192845987_S24646_I63819	left	0.442316898
02_std/fused_labels/ADNI_136_S_0107_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008132433778_S11707_I119701	left	0.6700274977
02_std/fused_labels/ADNI_136_S_0299_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008133944436_S13839_I119726	left	0.561251086
02_std/fused_labels/ADNI_133_S_1031_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008100004713_S21552_I119640	left	0.2501211827
02_std/fused_labels/ADNI_136_S_0299_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215202408595_S13839_I40312	left	0.4966442953
02_std/fused_labels/ADNI_136_S_0300_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008134134874_S14136_I119728	left	0.4908774978
02_std/fused_labels/ADNI_133_S_1170_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008101107947_S24674_I119651	left	0.4273170732
02_std/fused_labels/ADNI_133_S_1055_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213235020870_S22386_I40028	left	0.5768240343
02_std/fused_labels/ADNI_136_S_0300_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215205110923_S14136_I40328	left	0.5234375
02_std/fused_labels/ADNI_136_S_0086_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070809152344644_S13191_I66413	left	0.6588439809
02_std/fused_labels/ADNI_136_S_0426_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008134327484_S14581_I119730	left	0.5091342335
02_std/fused_labels/ADNI_136_S_0579_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215222551779_S15952_I40410	left	0.7228809838
02_std/fused_labels/ADNI_136_S_0186_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215175726720_S11774_I40201	left	0.6402640264
02_std/fused_labels/ADNI_136_S_0695_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008134904920_S19019_I119736	left	0.6886075949
02_std/fused_labels/ADNI_136_S_0107_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215231549893_S11707_I40445	left	0.6097337006
02_std/fused_labels/ADNI_136_S_0873_MR_MPR__GradWarp__N3__Scaled_2_Br_20081008135000633_S19616_I119737	left	0.6834264432
02_std/fused_labels/ADNI_136_S_0579_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008134713186_S15952_I119734	left	0.6145787866
02_std/fused_labels/ADNI_136_S_0195_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215232522388_S12523_I40452	left	0.4370132845
02_std/fused_labels/ADNI_137_S_0438_MR_MPR__GradWarp__N3__Scaled_Br_20070323162337393_S13764_I46615	left	0.2503305421
02_std/fused_labels/ADNI_136_S_0184_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215173137879_S11974_I40179	left	0.7336363636
02_std/fused_labels/ADNI_136_S_0873_MR_MPR__GradWarp__N3__Scaled_Br_20080307185908451_S19616_I96178	left	0.5451145395
02_std/fused_labels/ADNI_136_S_0874_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215224044149_S22234_I40419	left	0.6214319139
02_std/fused_labels/ADNI_136_S_0196_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215190453184_S13253_I40260	left	0.4803827751
02_std/fused_labels/ADNI_137_S_0443_MR_MPR__GradWarp__N3__Scaled_Br_20070323163855614_S15548_I46622	left	0.5677308024
02_std/fused_labels/ADNI_136_S_0426_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070215211810806_S14581_I40356	left	0.5886524823
02_std/fused_labels/ADNI_137_S_0669_MR_MPR__GradWarp__N3__Scaled_Br_20070306175457295_S17100_I43009	left	0.6449511401
02_std/fused_labels/ADNI_136_S_0429_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081008134519138_S15534_I119732	left	0.4225941423
02_std/fused_labels/ADNI_136_S_0695_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070828160458817_S19019_I70924	left	0.6215538847
02_std/fused_labels/ADNI_137_S_0283_MR_MPR__GradWarp__N3__Scaled_Br_20070809154734674_S12218_I66428	left	0.5244258873
02_std/fused_labels/ADNI_137_S_0722_MR_MPR__GradWarp__N3__Scaled_Br_20070306180852008_S17295_I43022	left	0.2541106129
02_std/fused_labels/ADNI_136_S_0429_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070215220055664_S15534_I40387	left	0.5054852321
02_std/fused_labels/ADNI_137_S_0459_MR_MPR__GradWarp__N3__Scaled_Br_20070323165301159_S13737_I46629	left	0.6709939148
02_std/fused_labels/ADNI_137_S_0668_MR_MPR__GradWarp__N3__Scaled_Br_20070306174129400_S17610_I43001	left	0.7254817987
02_std/fused_labels/ADNI_136_S_1227_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801194727811_S26399_I63838	left	0.5826355223
02_std/fused_labels/ADNI_137_S_0631_MR_MPR__GradWarp__N3__Scaled_Br_20070323174408307_S15598_I46655	left	0.5496108949
02_std/fused_labels/ADNI_137_S_0366_MR_MPR__GradWarp__N3__Scaled_Br_20070323161105797_S14199_I46608	left	0.622160408
02_std/fused_labels/ADNI_137_S_0301_MR_MPR__GradWarp__N3__Scaled_Br_20070321171902017_S12563_I45881	left	0.2810664257
02_std/fused_labels/ADNI_137_S_0686_MR_MPR__GradWarp__N3__Scaled_Br_20070323175650350_S16048_I46668	left	0.2026974952
02_std/fused_labels/ADNI_137_S_0158_MR_MPR__GradWarp__N3__Scaled_Br_20070321170559168_S11648_I45872	left	0.568988764
02_std/fused_labels/ADNI_137_S_0796_MR_MPR__GradWarp__N3__Scaled_Br_20080207175303986_S18077_I89979	left	0.4116260801
02_std/fused_labels/ADNI_137_S_0481_MR_MPR-R__GradWarp__N3__Scaled_Br_20070323173638661_S14293_I46647	left	0.6471571906
02_std/fused_labels/ADNI_137_S_1414_MR_MPR__GradWarp__N3__Scaled_Br_20070922112816892_S36840_I74557	left	0.5864661654
02_std/fused_labels/ADNI_137_S_1041_MR_MPR-R__GradWarp__N3__Scaled_Br_20070306190902216_S22310_I43071	left	0.3675631622
02_std/fused_labels/ADNI_137_S_0973_MR_MPR__GradWarp__N3__Scaled_Br_20070306184943514_S22528_I43060	left	0.3454621497
02_std/fused_labels/ADNI_137_S_0841_MR_MPR__GradWarp__N3__Scaled_Br_20070419175857278_S19351_I49776	left	0.4369747899
02_std/fused_labels/ADNI_141_S_0810_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070328093111188_S20274_I47314	left	0.5808580858
02_std/fused_labels/ADNI_137_S_0800_MR_MPR__GradWarp__N3__Scaled_Br_20070306182209232_S17822_I43035	left	0.4397759104
02_std/fused_labels/ADNI_141_S_0852_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070402180938591_S19395_I47744	left	0.557517389
02_std/fused_labels/ADNI_141_S_0982_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070402171730196_S22644_I47703	left	0.6669662921
02_std/fused_labels/ADNI_137_S_0972_MR_MPR__GradWarp__N3__Scaled_Br_20070321181803256_S23389_I45933	left	0.39250745
02_std/fused_labels/ADNI_137_S_0994_MR_MPR__GradWarp__N3__Scaled_Br_20070321183202681_S21634_I45943	left	0.5323475046
02_std/fused_labels/ADNI_141_S_0726_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080302105053142_S18354_I94824	left	0.6442105263
02_std/fused_labels/ADNI_141_S_0915_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070411121151917_S22748_I48563	left	0.1151299032
02_std/fused_labels/ADNI_141_S_1004_MR_MPR__GradWarp__N3__Scaled_Br_20080307111813769_S23305_I95705	left	0.5507246377
02_std/fused_labels/ADNI_141_S_1051_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070402173345189_S24535_I47716	left	0.4955586723
02_std/fused_labels/ADNI_141_S_1024_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070402181417383_S22699_I47748	left	0.4155390659
02_std/fused_labels/ADNI_137_S_0825_MR_MPR__GradWarp__N3__Scaled_Br_20070306183604457_S19451_I43048	left	0.6595174263
02_std/fused_labels/ADNI_141_S_1137_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070411122437840_S24301_I48581	left	0.6272855134
02_std/fused_labels/ADNI_137_S_1426_MR_MPR-R__GradWarp__N3__Scaled_Br_20071028132128065_S39052_I79102	left	0.5224489796
02_std/fused_labels/ADNI_141_S_1094_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070402175441620_S23294_I47732	left	0.6752688172
02_std/fused_labels/ADNI_141_S_0697_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080220165158390_S18466_I91235	left	0.3424360642
02_std/fused_labels/ADNI_141_S_1231_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070802223144275_S26876_I64435	left	0.5752330226
02_std/fused_labels/ADNI_141_S_0696_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071119104836717_S18373_I82738	left	0.4440350069
02_std/fused_labels/ADNI_141_S_0717_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080318145722556_S18413_I98888	left	0.2759452936
02_std/fused_labels/ADNI_941_S_1195_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070801200732633_S26180_I63865	left	0.3381478335
02_std/fused_labels/ADNI_141_S_0853_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080702153618963_S18348_I112292	left	0.3628950051
02_std/fused_labels/ADNI_141_S_0767_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070328092102686_S18337_I47306	left	0.6140684411
02_std/fused_labels/ADNI_141_S_0790_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080220165919265_S18766_I91253	left	0.2604400539
02_std/fused_labels/ADNI_941_S_1194_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801195551880_S25323_I63847	left	0.6206285967
02_std/fused_labels/ADNI_141_S_0851_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403112721109_S19364_I47870	left	0.692962797
02_std/fused_labels/ADNI_141_S_1378_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080220171807860_S28927_I91304	left	0.5513608428
02_std/fused_labels/ADNI_941_S_1295_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801202314363_S26290_I63888	left	0.6127694859
02_std/fused_labels/ADNI_141_S_1245_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070411123838725_S25653_I48599	left	0.5723298783
02_std/fused_labels/ADNI_941_S_1197_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070809164131486_S25332_I66462	left	0.700493938
02_std/fused_labels/ADNI_941_S_1203_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801201705724_S25671_I63879	left	0.3436083409
02_std/fused_labels/ADNI_141_S_1052_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070402174139992_S22923_I47722	left	0.6620752984
02_std/fused_labels/ADNI_141_S_1255_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070411124635135_S25887_I48608	left	0.6293508937
02_std/fused_labels/ADNI_941_S_1363_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801202916120_S28008_I63897	left	0.1538461538
02_std/fused_labels/ADNI_941_S_1311_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080313130949784_S27408_I97327	left	0.4050526316
02_std/fused_labels/ADNI_141_S_1152_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070411123107490_S24487_I48590	left	0.3513097072
02_std/fused_labels/ADNI_141_S_1244_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080225185609757_S26845_I92646	left	0.2584867076
02_std/fused_labels/ADNI_941_S_1202_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070801201337815_S25680_I63874	left	0.09198966408
